timestamp,latitude,longitude,temperature,humidity,surface_pressure,wind_speed,elevation,slope_degree,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_3d,rainfall_7d,soil_moisture,hot_days_streak,flood_risk_target,landslide_risk_target,cyclone_risk_target,heatwave_risk_target,drought_risk_target,event_name,data_provenance,event_id,delta_wind_12h,delta_pressure_12h
2022-05-22,25.3176,82.9739,45.1,48.41,1004.33,25.5,450.0,8.0,0.96,1.92,3.36,5.76,9.6,9.6,9.6,0.248,8,0,0,0,1,1,UP Heatwave 46.8°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),47,5.61,-1.27
2022-05-23,25.3176,82.9739,45.1,49.02,1002.89,29.6,450.0,8.0,0.61,1.22,2.13,3.66,6.1,15.7,15.7,0.279,8,0,0,0,1,0,UP Heatwave 46.8°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),47,6.51,-1.48
2022-05-23,15.83,80.35,38.7,51.19,1006.32,19.8,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.4,5.4,0.227,3,0,0,0,1,1,Cyclone Asani - AP Coast,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),6,4.36,-0.99
2022-05-24,25.3176,82.9739,45.1,49.5,1002.89,29.6,450.0,8.0,0.48,0.96,1.68,2.88,4.8,20.5,20.5,0.302,8,0,0,0,1,0,UP Heatwave 46.8°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),47,6.51,-1.48
2022-05-25,25.3176,82.9739,45.1,49.5,1002.89,29.6,450.0,8.0,0.0,0.0,0.0,0.0,0.0,10.9,20.5,0.302,8,0,0,0,1,0,UP Heatwave 46.8°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),47,6.51,-1.48
2022-05-26,25.3176,82.9739,45.1,49.51,1002.89,29.6,450.0,8.0,0.01,0.02,0.03,0.06,0.1,4.9,20.6,0.303,8,0,0,0,1,0,UP Heatwave 46.8°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),47,6.51,-1.48
2022-06-06,26.1445,91.7362,31.7,61.12,1009.68,10.2,450.0,8.0,0.1,0.2,0.35,0.6,1.0,6.1,69.7,0.548,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.24,-0.51
2022-06-07,26.1445,91.7362,31.1,61.21,1009.47,10.8,450.0,8.0,1.61,3.22,5.63,9.66,16.1,17.5,67.6,0.538,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.38,-0.54
2022-06-08,26.1445,91.7362,30.5,60.67,1009.47,10.8,450.0,8.0,1.36,2.72,4.76,8.16,13.6,30.7,59.2,0.496,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.38,-0.54
2022-06-09,26.1445,91.7362,29.9,61.47,1009.37,11.1,450.0,8.0,1.63,3.26,5.71,9.78,16.3,46.0,64.2,0.521,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.44,-0.55
2022-06-10,26.1445,91.7362,29.9,61.59,1009.37,11.1,450.0,8.0,1.33,2.66,4.66,7.98,13.3,43.2,65.4,0.527,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.44,-0.55
2022-06-11,26.1445,91.7362,29.9,61.65,1009.37,11.1,450.0,8.0,0.53,1.06,1.85,3.18,5.3,34.9,66.0,0.53,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.44,-0.55
2022-06-12,26.1445,91.7362,30.0,61.98,1009.37,11.1,450.0,8.0,0.42,0.84,1.47,2.52,4.2,22.8,69.8,0.549,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.44,-0.55
2022-06-13,26.1445,91.7362,30.0,64.19,1009.37,11.1,450.0,8.0,2.31,4.62,8.09,13.86,23.1,32.6,91.9,0.659,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.44,-0.55
2022-06-14,26.1445,91.7362,30.0,64.09,1009.23,11.5,450.0,8.0,1.51,3.02,5.28,9.06,15.1,42.4,90.9,0.655,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.53,-0.57
2022-06-15,26.1445,91.7362,30.0,65.23,1009.09,11.9,450.0,8.0,2.5,5.0,8.75,15.0,25.0,63.2,102.3,0.712,0,3,1,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.62,-0.59
2022-06-16,26.1445,91.7362,30.0,67.34,1007.58,16.2,450.0,8.0,3.74,7.48,13.09,22.44,37.4,77.5,123.4,0.817,0,3,1,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,3.56,-0.81
2022-06-17,26.1445,91.7362,30.0,70.42,1007.58,16.2,450.0,8.0,4.41,8.82,15.43,26.46,44.1,106.5,154.2,0.95,0,3,1,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,3.56,-0.81
2022-06-18,24.817,93.9368,30.5,62.14,1007.83,15.5,450.0,8.0,2.5,5.0,8.75,15.0,25.0,60.8,73.9,0.57,0,1,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.41,-0.77
2022-06-18,26.1445,91.7362,30.0,71.83,1007.58,16.2,450.0,8.0,1.94,3.88,6.79,11.64,19.4,100.9,168.3,0.95,0,3,1,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,3.56,-0.81
2022-06-19,26.1445,91.7362,30.0,72.21,1007.58,16.2,450.0,8.0,0.8,1.6,2.8,4.8,8.0,71.5,172.1,0.95,0,3,1,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,3.56,-0.81
2022-06-19,24.817,93.9368,30.5,62.83,1007.83,15.5,450.0,8.0,0.76,1.52,2.66,4.56,7.6,52.4,80.8,0.604,0,1,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.41,-0.77
2022-06-20,24.817,93.9368,30.1,63.26,1007.83,15.5,450.0,8.0,0.36,0.72,1.26,2.16,3.6,36.2,83.1,0.615,0,1,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.41,-0.77
2022-06-20,26.1445,91.7362,29.7,70.75,1007.58,16.2,450.0,8.0,0.7,1.4,2.45,4.2,7.0,34.4,156.0,0.95,0,3,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,3.56,-0.81
2022-06-21,24.817,93.9368,30.1,63.33,1007.83,15.5,450.0,8.0,0.32,0.64,1.12,1.92,3.2,14.4,83.8,0.619,0,1,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.41,-0.77
2022-06-21,26.1445,91.7362,29.9,70.65,1007.58,16.2,450.0,8.0,1.51,3.02,5.28,9.06,15.1,30.1,156.0,0.95,0,3,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,3.56,-0.81
2022-06-22,24.817,93.9368,28.4,63.89,1008.07,14.8,450.0,8.0,0.57,1.14,1.99,3.42,5.7,12.5,80.9,0.605,0,1,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.26,-0.74
2022-06-22,26.1445,91.7362,31.5,68.94,1007.58,16.2,450.0,8.0,1.59,3.18,5.56,9.54,15.9,38.0,146.9,0.935,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,3.56,-0.81
2022-06-23,24.817,93.9368,28.4,62.49,1008.07,14.8,450.0,8.0,0.2,0.4,0.7,1.2,2.0,10.9,66.9,0.534,0,1,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.26,-0.74
2022-06-23,26.1445,91.7362,31.5,65.9,1007.58,16.2,450.0,8.0,0.7,1.4,2.45,4.2,7.0,38.0,116.5,0.782,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,3.56,-0.81
2022-06-24,24.817,93.9368,28.4,61.37,1008.11,14.7,450.0,8.0,0.86,1.72,3.01,5.16,8.6,16.3,55.7,0.479,0,1,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.23,-0.73
2022-06-24,26.1445,91.7362,31.5,63.94,1008.91,12.4,450.0,8.0,2.45,4.9,8.57,14.7,24.5,47.4,96.9,0.685,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.73,-0.62
2022-06-25,24.817,93.9368,28.4,59.0,1008.11,14.7,450.0,8.0,0.13,0.26,0.45,0.78,1.3,11.9,32.0,0.36,0,0,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.23,-0.73
2022-06-25,26.1445,91.7362,31.5,62.55,1008.91,12.4,450.0,8.0,0.55,1.1,1.92,3.3,5.5,37.0,83.0,0.615,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.73,-0.62
2022-06-26,26.1445,91.7362,31.5,61.96,1008.77,12.8,450.0,8.0,0.21,0.42,0.73,1.26,2.1,32.1,77.1,0.585,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.82,-0.64
2022-06-26,24.817,93.9368,28.4,58.38,1008.11,14.7,450.0,8.0,0.14,0.28,0.49,0.84,1.4,11.3,25.8,0.329,0,0,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.23,-0.73
2022-06-27,24.817,93.9368,29.1,57.83,1008.11,14.7,450.0,8.0,0.16,0.32,0.56,0.96,1.6,4.3,23.8,0.319,0,0,3,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.23,-0.73
2022-06-27,26.1445,91.7362,31.5,61.92,1008.77,12.8,450.0,8.0,0.66,1.32,2.31,3.96,6.6,14.2,76.7,0.583,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.82,-0.64
2022-06-28,24.817,93.9368,29.1,57.86,1008.25,14.3,450.0,8.0,0.35,0.7,1.22,2.1,3.5,6.5,24.1,0.321,0,0,3,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.15,-0.71
2022-06-28,26.1445,91.7362,31.5,62.21,1008.77,12.8,450.0,8.0,1.8,3.6,6.3,10.8,18.0,26.7,79.6,0.598,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.82,-0.64
2022-06-29,24.817,93.9368,29.1,57.31,1008.25,14.3,450.0,8.0,0.02,0.04,0.07,0.12,0.2,5.3,18.6,0.293,0,0,3,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.15,-0.71
2022-06-29,26.1445,91.7362,31.5,62.5,1008.77,12.8,450.0,8.0,1.88,3.76,6.58,11.28,18.8,43.4,82.5,0.613,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.82,-0.64
2022-06-30,26.1445,91.7362,31.0,63.14,1008.77,12.8,450.0,8.0,1.09,2.18,3.81,6.54,10.9,47.7,86.4,0.632,0,1,0,0,0,0,Assam Brahmaputra Floods 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),0,2.82,-0.64
2022-06-30,24.817,93.9368,29.1,57.35,1008.25,14.3,450.0,8.0,0.24,0.48,0.84,1.44,2.4,6.1,19.0,0.295,0,0,3,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.15,-0.71
2022-07-01,37.3891,-5.9845,37.4,51.3,1005.38,22.5,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.95,-1.12
2022-07-01,24.817,93.9368,29.7,57.34,1008.25,14.3,450.0,8.0,1.15,2.3,4.02,6.9,11.5,14.1,21.9,0.309,0,0,3,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.15,-0.71
2022-07-02,24.817,93.9368,29.7,58.86,1008.25,14.3,450.0,8.0,1.65,3.3,5.77,9.9,16.5,30.4,37.1,0.386,0,0,3,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.15,-0.71
2022-07-02,37.3891,-5.9845,37.4,51.3,1005.38,22.5,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.95,-1.12
2022-07-03,24.817,93.9368,29.7,59.6,1008.25,14.3,450.0,8.0,0.88,1.76,3.08,5.28,8.8,36.8,44.5,0.422,0,1,3,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.15,-0.71
2022-07-03,37.3891,-5.9845,37.4,51.3,1005.51,22.1,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.86,-1.11
2022-07-04,37.3891,-5.9845,37.4,51.3,1005.51,22.1,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.86,-1.11
2022-07-04,24.817,93.9368,29.7,62.03,1008.25,14.3,450.0,8.0,2.59,5.18,9.06,15.54,25.9,51.2,68.8,0.544,0,1,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.15,-0.71
2022-07-05,37.3891,-5.9845,37.4,51.3,1005.51,22.1,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.86,-1.11
2022-07-05,24.817,93.9368,30.0,62.69,1008.38,13.9,450.0,8.0,1.16,2.32,4.06,6.96,11.6,46.3,76.9,0.585,0,1,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.06,-0.7
2022-07-06,37.3891,-5.9845,37.4,51.3,1005.51,22.1,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.86,-1.11
2022-07-06,24.817,93.9368,30.0,62.84,1008.38,13.9,450.0,8.0,0.17,0.34,0.59,1.02,1.7,39.2,78.4,0.592,0,1,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.06,-0.7
2022-07-07,37.3891,-5.9845,39.6,50.2,1005.51,22.1,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.86,-1.11
2022-07-07,24.817,93.9368,31.3,62.62,1008.38,13.9,450.0,8.0,0.67,1.34,2.34,4.02,6.7,20.0,82.7,0.614,0,1,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.06,-0.7
2022-07-08,37.3891,-5.9845,40.9,49.55,1005.51,22.1,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.86,-1.11
2022-07-08,24.817,93.9368,31.3,62.89,1008.38,13.9,450.0,8.0,1.42,2.84,4.97,8.52,14.2,22.6,85.4,0.627,0,1,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,3.06,-0.7
2022-07-09,37.3891,-5.9845,41.7,49.15,1005.51,22.1,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.86,-1.11
2022-07-09,24.817,93.9368,31.3,61.47,1008.63,13.2,450.0,8.0,0.23,0.46,0.8,1.38,2.3,23.2,71.2,0.556,0,1,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,2.9,-0.66
2022-07-10,24.817,93.9368,31.3,60.62,1008.63,13.2,450.0,8.0,0.03,0.06,0.1,0.18,0.3,16.8,62.7,0.514,0,1,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,2.9,-0.66
2022-07-10,37.3891,-5.9845,41.8,49.1,1005.76,21.4,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6,0,0,0,3,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.71,-1.07
2022-07-11,37.3891,-5.9845,42.4,48.8,1004.15,26.0,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7,0,0,0,3,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,5.72,-1.3
2022-07-11,24.817,93.9368,31.3,58.32,1008.91,12.4,450.0,8.0,0.29,0.58,1.01,1.74,2.9,5.5,39.7,0.398,0,0,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,2.73,-0.62
2022-07-12,24.817,93.9368,31.3,57.41,1008.91,12.4,450.0,8.0,0.25,0.5,0.88,1.5,2.5,5.7,30.6,0.353,0,0,1,0,0,0,Noney Manipur Railway Landslide 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),35,2.73,-0.62
2022-07-12,37.3891,-5.9845,43.6,48.2,1004.15,26.0,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7,0,0,0,3,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,5.72,-1.3
2022-07-13,37.3891,-5.9845,45.3,47.35,1004.15,26.0,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,0,0,0,3,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,5.72,-1.3
2022-07-14,37.3891,-5.9845,45.3,47.35,1004.15,26.0,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,0,0,0,3,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,5.72,-1.3
2022-07-15,37.3891,-5.9845,45.3,47.35,1004.15,26.0,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,0,0,0,3,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,5.72,-1.3
2022-07-16,37.3891,-5.9845,45.3,47.35,1004.15,26.0,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,0,0,0,3,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,5.72,-1.3
2022-07-17,37.3891,-5.9845,45.3,47.35,1004.15,26.0,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,5.72,-1.3
2022-07-18,37.3891,-5.9845,45.3,47.35,1004.15,26.0,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,5.72,-1.3
2022-07-19,37.3891,-5.9845,45.3,47.35,1006.04,20.6,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.53,-1.03
2022-07-20,37.3891,-5.9845,45.3,47.35,1006.04,20.6,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.53,-1.03
2022-07-21,37.3891,-5.9845,44.8,47.6,1006.04,20.6,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.53,-1.03
2022-07-22,37.3891,-5.9845,43.4,48.3,1006.04,20.6,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.53,-1.03
2022-07-23,37.3891,-5.9845,43.7,48.15,1006.04,20.6,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.53,-1.03
2022-07-24,37.3891,-5.9845,43.7,48.15,1006.08,20.5,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.51,-1.02
2022-07-25,37.3891,-5.9845,44.6,47.7,1005.41,22.4,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,0,0,0,1,2,European Severe Heatwave 45.3°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),21,4.93,-1.12
2022-08-13,25.396,68.3578,35.7,62.1,1005.16,23.1,450.0,8.0,1.11,2.22,3.88,6.66,11.1,55.0,99.5,0.698,2,1,1,0,1,0,Pakistan Megaflood Sindh 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),37,5.08,-1.16
2022-08-14,25.396,68.3578,35.7,62.04,1005.16,23.1,450.0,8.0,0.87,1.74,3.04,5.22,8.7,51.4,98.9,0.694,2,1,1,0,1,0,Pakistan Megaflood Sindh 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),37,5.08,-1.16
2022-08-15,25.396,68.3578,35.7,62.21,1005.16,23.1,450.0,8.0,0.89,1.78,3.11,5.34,8.9,28.7,100.6,0.703,2,1,0,0,1,0,Pakistan Megaflood Sindh 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),37,5.08,-1.16
2022-08-16,25.396,68.3578,35.7,68.1,1005.16,23.1,450.0,8.0,6.53,13.06,22.85,39.18,65.3,82.9,159.5,0.95,2,1,1,0,1,0,Pakistan Megaflood Sindh 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),37,5.08,-1.16
2022-08-17,25.396,68.3578,35.3,73.63,1005.02,23.5,450.0,8.0,7.49,14.98,26.21,44.94,74.9,149.1,212.8,0.95,1,1,1,0,1,0,Pakistan Megaflood Sindh 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),37,5.17,-1.18
2022-08-18,25.396,68.3578,35.3,77.36,1003.27,28.5,450.0,8.0,4.96,9.92,17.36,29.76,49.6,189.8,250.1,0.95,1,1,1,0,1,0,Pakistan Megaflood Sindh 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),37,6.27,-1.43
2022-08-19,25.396,68.3578,31.7,76.97,1002.78,29.9,450.0,8.0,0.97,1.94,3.39,5.82,9.7,134.2,228.2,0.95,0,1,1,0,0,0,Pakistan Megaflood Sindh 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),37,6.58,-1.5
2022-08-20,25.396,68.3578,31.7,75.92,1002.78,29.9,450.0,8.0,0.06,0.12,0.21,0.36,0.6,59.9,217.7,0.95,0,1,1,0,0,0,Pakistan Megaflood Sindh 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),37,6.58,-1.5
2022-08-21,25.396,68.3578,31.7,75.12,1002.78,29.9,450.0,8.0,0.07,0.14,0.24,0.42,0.7,11.0,209.7,0.95,0,1,0,0,0,0,Pakistan Megaflood Sindh 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),37,6.58,-1.5
2022-08-22,25.396,68.3578,32.1,74.03,1002.78,29.9,450.0,8.0,0.0,0.0,0.0,0.0,0.0,1.3,200.8,0.95,0,3,0,0,0,0,Pakistan Megaflood Sindh 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),37,6.58,-1.5
2022-08-23,25.396,68.3578,32.1,76.82,1002.78,29.9,450.0,8.0,9.32,18.64,32.62,55.92,93.2,93.9,228.7,0.95,0,3,1,0,0,0,Pakistan Megaflood Sindh 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),37,6.58,-1.5
2022-08-24,25.396,68.3578,32.1,71.62,1002.78,29.9,450.0,8.0,2.29,4.58,8.01,13.74,22.9,116.1,176.7,0.95,0,3,1,0,0,0,Pakistan Megaflood Sindh 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),37,6.58,-1.5
2022-08-25,25.396,68.3578,32.1,66.7,1002.33,31.2,450.0,8.0,0.04,0.08,0.14,0.24,0.4,116.5,127.5,0.837,0,3,1,0,0,0,Pakistan Megaflood Sindh 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),37,6.86,-1.56
2022-08-26,25.396,68.3578,32.1,65.84,1002.33,31.2,450.0,8.0,0.11,0.22,0.39,0.66,1.1,24.4,118.9,0.794,0,3,0,0,0,0,Pakistan Megaflood Sindh 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),37,6.86,-1.56
2022-08-27,25.396,68.3578,32.1,65.84,1002.33,31.2,450.0,8.0,0.06,0.12,0.21,0.36,0.6,2.1,118.9,0.794,0,3,0,0,0,0,Pakistan Megaflood Sindh 2022,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),37,6.86,-1.56
