timestamp,temperature,humidity,surface_pressure,wind_speed,elevation,slope_degree,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_3d,rainfall_7d,soil_moisture,hot_days_streak,flood_risk_target,landslide_risk_target,cyclone_risk_target,heatwave_risk_target,drought_risk_target
2023-02-26,31.78,75.21,948.61,23.65,1669.2,20.7,2.67,5.51,8.38,9.92,17.37,33.68,62.7,0.476,0,0,1,1,0,1
2023-02-27,26.63,89.65,981.63,53.78,673.8,8.0,4.53,6.36,9.5,17.21,28.64,52.27,104.28,0.877,0,1,1,1,0,0
2023-02-27,10.12,28.89,1022.53,4.41,728.6,21.2,3.87,6.35,9.82,15.73,24.24,53.06,93.47,0.666,0,1,1,0,0,0
2023-02-27,18.73,14.3,998.94,78.33,1896.0,14.5,1.95,4.05,8.82,16.14,23.66,53.83,77.38,0.4,0,0,1,1,0,1
2023-02-27,7.74,29.45,943.62,84.12,2043.6,45.6,4.5,7.63,15.61,21.4,28.48,50.48,74.11,0.564,0,1,2,2,0,1
2023-02-28,40.45,23.69,985.48,15.49,2005.6,7.7,2.17,2.83,6.05,7.07,10.54,13.38,23.65,0.05,4,0,0,0,2,3
2023-03-01,25.86,43.14,995.39,63.97,1242.2,24.3,2.13,3.97,5.72,7.88,10.24,23.8,39.11,0.218,0,0,1,1,0,1
2023-03-01,32.92,21.35,1001.25,85.62,1997.0,16.3,3.79,8.1,14.76,24.87,37.14,78.04,127.24,0.626,0,1,1,1,0,0
2023-03-03,6.09,70.37,971.61,74.89,1092.7,3.5,3.39,7.02,8.91,10.5,14.6,33.22,71.68,0.769,0,1,1,1,0,0
2023-03-03,19.41,73.88,986.14,16.98,1020.7,11.4,3.15,5.78,8.42,15.06,24.83,47.08,81.15,0.716,0,1,1,0,0,0
2023-03-03,6.94,52.35,1017.53,35.89,403.6,36.1,4.72,6.85,10.32,18.13,20.43,27.91,55.56,0.563,0,1,1,0,0,1
2023-03-03,44.91,44.48,981.72,25.53,1767.3,36.8,1.2,1.64,2.18,2.62,3.49,4.34,8.86,0.05,5,0,1,1,2,3
2023-03-04,16.18,32.63,987.41,46.75,872.7,44.8,5.11,8.56,11.23,18.01,21.65,50.7,107.16,0.716,0,1,2,1,0,0
2023-03-04,39.28,48.68,982.11,49.95,111.2,23.1,3.39,8.48,14.82,23.37,40.04,48.52,86.31,0.426,7,1,1,1,2,1
2023-03-04,47.43,52.23,1018.28,79.01,2335.0,24.9,0.06,0.08,0.16,0.27,0.32,0.46,0.86,0.05,3,0,0,1,3,3
2023-03-04,18.56,69.73,1014.49,4.07,2094.9,31.7,7.94,15.8,20.11,25.41,33.02,81.38,129.67,0.95,0,1,2,0,0,0
2023-03-05,32.88,88.81,1021.03,52.84,1764.4,10.2,2.01,3.6,5.26,9.38,12.43,25.78,47.27,0.43,0,0,0,0,1,2
2023-03-05,14.06,49.97,975.99,156.3,2279.6,29.5,2.16,5.07,10.81,17.9,21.4,46.73,66.41,0.552,0,1,1,3,0,1
2023-03-05,21.67,71.81,950.79,150.99,23.8,23.0,1.78,3.08,6.31,12.21,16.92,25.71,37.46,0.392,0,1,1,3,0,1
2023-03-05,10.75,30.15,1020.68,155.94,1056.8,32.6,0.97,1.86,3.83,4.22,5.07,8.74,18.9,0.169,0,0,1,2,0,2
2023-03-05,34.75,21.1,985.81,29.43,2186.1,14.4,1.32,2.17,3.15,5.43,7.52,17.17,25.93,0.05,0,0,0,1,0,2
2023-03-05,7.35,80.77,1027.33,152.18,1470.4,31.3,2.06,3.63,6.38,9.13,14.21,31.17,52.26,0.679,0,0,1,2,0,1
2023-03-06,6.21,98.81,1027.47,107.66,1539.1,45.8,1.58,3.7,5.07,7.56,9.42,23.06,43.2,0.72,0,0,2,1,0,1
2023-03-06,34.35,78.65,956.27,59.91,2050.6,46.7,1.04,1.65,3.47,6.93,10.69,24.77,37.4,0.299,0,0,1,1,1,2
2023-03-06,25.7,63.95,968.7,111.42,1398.5,42.4,7.28,17.27,24.39,41.38,67.32,97.87,145.66,0.95,0,2,3,2,0,0
2023-03-06,23.12,21.79,972.55,7.76,1405.9,47.2,5.5,12.1,21.47,37.74,43.09,107.27,132.88,0.764,0,1,3,1,0,0
2023-03-07,44.38,26.46,1005.15,115.19,1185.0,38.6,8.74,19.53,30.22,45.21,64.52,114.82,210.08,0.95,6,2,3,2,2,0
2023-03-07,16.57,52.65,1009.67,97.57,2018.6,43.9,2.36,5.18,10.5,18.83,22.18,45.27,73.43,0.587,0,1,2,1,0,1
2023-03-08,18.04,11.35,990.9,156.0,1796.5,1.7,0.89,1.83,3.91,5.28,6.4,11.48,19.29,0.05,0,0,0,2,0,2
2023-03-08,45.93,37.87,1009.7,70.92,138.5,14.7,0.77,1.81,3.55,5.47,7.41,9.84,16.91,0.05,9,0,0,1,3,3
2023-03-08,45.58,37.2,1020.75,153.92,2025.0,11.2,6.29,10.31,13.54,22.53,33.38,58.68,103.62,0.421,7,1,1,2,3,2
2023-03-08,45.89,95.15,978.42,32.99,2364.3,8.2,0.84,1.52,3.14,3.63,4.28,6.26,12.61,0.101,1,0,0,1,2,3
2023-03-09,42.83,18.19,1007.22,141.7,482.8,38.3,1.04,1.29,2.81,3.96,6.94,11.61,16.07,0.05,2,0,1,2,1,3
2023-03-09,42.53,75.85,940.83,14.4,1965.6,30.1,1.84,3.45,6.21,11.58,13.16,21.91,45.34,0.256,3,0,1,1,2,2
2023-03-10,46.09,21.02,943.91,5.24,2077.1,38.3,3.72,5.27,9.63,15.91,20.83,50.31,60.59,0.05,7,0,1,1,3,3
2023-03-11,28.4,81.88,989.02,25.58,1108.2,17.9,0.16,0.28,0.41,0.57,0.94,1.23,2.29,0.141,0,0,0,0,0,2
2023-03-11,21.33,95.07,1014.95,120.0,1520.8,2.8,4.2,7.56,13.39,15.74,21.14,28.48,51.77,0.607,0,0,0,1,0,1
2023-03-11,15.27,64.86,993.37,26.44,1848.9,20.0,0.78,1.33,1.7,2.18,3.4,4.42,5.98,0.211,0,0,0,0,0,2
2023-03-12,46.74,38.47,941.82,92.56,533.6,3.7,9.35,17.3,25.92,39.04,60.63,122.67,188.13,0.95,1,2,2,3,2,1
2023-03-12,23.32,67.08,954.33,21.64,2380.1,43.9,0.12,0.23,0.29,0.51,0.67,1.66,2.95,0.122,0,0,1,1,0,2
2023-03-13,21.22,50.48,1007.18,133.26,2181.5,14.7,4.58,7.56,15.05,24.49,32.62,68.25,132.82,0.926,0,1,1,2,0,0
2023-03-13,44.16,83.55,973.87,120.25,1453.4,47.2,0.25,0.49,0.81,0.9,1.25,2.86,5.68,0.05,7,0,1,2,3,3
2023-03-13,14.06,98.82,944.03,59.41,1764.0,48.6,5.84,7.75,9.92,13.78,23.75,59.11,125.96,0.95,0,1,2,2,0,0
2023-03-13,44.58,55.84,1007.29,140.95,1406.3,30.5,1.33,1.7,2.54,3.96,4.94,11.43,19.84,0.05,8,0,0,2,3,3
2023-03-13,37.14,25.85,1027.24,152.17,1459.9,11.8,0.51,0.81,1.0,1.51,2.65,4.76,7.35,0.05,9,0,0,1,2,3
2023-03-15,24.59,64.34,1012.4,141.16,1493.5,8.1,0.84,1.45,2.16,3.9,6.88,8.88,13.55,0.166,0,0,0,1,0,2
2023-03-15,47.18,78.92,976.47,50.88,688.9,38.5,8.11,11.35,14.07,21.84,33.93,64.21,91.86,0.535,4,1,2,1,3,2
2023-03-16,43.11,71.25,1012.42,54.11,1482.8,7.1,1.52,3.43,6.59,8.12,10.73,24.94,52.23,0.273,3,0,0,0,2,2
2023-03-16,39.21,54.41,956.8,41.18,1410.0,16.0,4.25,10.23,17.88,24.07,32.77,67.63,129.58,0.744,9,1,1,1,3,1
2023-03-16,45.18,55.52,961.9,109.65,604.2,20.5,1.17,2.61,3.39,6.25,10.34,15.18,24.31,0.05,8,0,0,2,3,3
2023-03-16,25.05,21.89,965.96,79.54,737.7,35.1,1.32,3.25,6.87,8.37,11.41,21.87,35.67,0.097,0,0,1,2,0,2
2023-03-17,38.69,37.85,977.37,103.71,1960.1,21.2,11.63,25.58,39.59,66.09,97.71,192.84,346.28,0.95,6,3,3,2,2,0
2023-03-17,12.71,32.7,1024.53,111.65,1652.8,26.2,0.76,1.34,2.66,5.08,6.59,9.1,14.27,0.132,0,0,0,1,0,2
2023-03-17,20.26,91.36,984.25,112.05,650.5,38.6,13.7,17.91,23.7,44.61,79.49,141.85,196.84,0.95,0,2,3,2,0,0
2023-03-17,43.28,15.72,967.8,11.97,1252.8,4.6,0.01,0.02,0.03,0.03,0.06,0.09,0.15,0.05,1,0,0,1,1,3
2023-03-18,44.29,11.41,946.61,57.67,968.4,38.1,1.75,3.33,5.78,6.45,10.86,13.67,28.72,0.05,7,0,1,2,2,3
2023-03-18,12.22,67.06,987.98,21.98,1892.3,4.4,2.2,5.4,7.82,14.49,17.89,31.08,45.58,0.517,0,0,0,0,0,1
2023-03-18,20.59,19.02,960.46,115.97,1110.1,13.8,4.78,6.41,8.29,16.03,25.9,34.97,54.07,0.25,0,0,0,2,0,1
2023-03-19,14.0,46.57,1017.37,99.84,2037.4,7.6,6.42,14.69,24.46,29.63,45.52,63.09,138.6,0.95,0,1,1,1,0,0
2023-03-20,16.22,64.46,959.89,147.45,2338.4,11.6,1.78,2.2,3.6,6.64,11.54,22.93,46.22,0.468,0,0,0,3,0,1
2023-03-20,39.18,62.07,995.34,30.81,499.6,36.0,10.33,14.5,20.2,37.55,55.29,93.2,204.91,0.95,3,2,2,1,2,0
2023-03-22,26.95,12.49,964.27,66.91,1301.4,39.5,2.73,5.08,10.68,14.68,21.43,29.01,54.41,0.156,0,0,1,1,0,1
2023-03-22,34.63,51.42,987.31,37.37,1186.8,46.9,0.34,0.86,1.66,1.93,3.22,6.16,12.23,0.05,0,0,1,1,0,3
2023-03-24,33.07,28.62,970.56,56.03,574.6,43.0,3.04,6.47,10.0,16.37,18.02,37.05,57.41,0.195,0,0,1,1,0,2
2023-03-24,12.35,87.8,975.77,98.89,2121.7,48.0,3.37,7.09,13.58,20.28,32.96,44.23,58.16,0.703,0,1,2,2,0,1
2023-03-24,31.25,75.02,991.65,56.05,2346.5,40.1,4.69,10.36,16.44,24.46,34.26,78.59,127.73,0.914,0,1,2,1,0,0
2023-03-24,42.85,91.13,1009.61,20.54,10.7,2.3,0.97,1.49,2.38,4.56,7.27,11.18,20.23,0.162,9,1,0,0,3,3
2023-03-24,12.52,53.78,1000.57,7.27,473.8,4.7,2.86,6.24,8.21,14.97,20.83,42.64,55.55,0.514,0,0,0,0,0,1
2023-03-25,24.45,18.01,955.62,85.66,1353.1,32.7,0.77,1.34,2.23,2.81,4.37,10.91,15.65,0.05,0,0,1,2,0,2
2023-03-25,5.65,32.81,942.61,101.83,1534.5,31.4,4.83,11.07,20.4,30.2,50.76,91.79,141.26,0.95,0,2,2,3,0,0
2023-03-26,36.73,58.72,1009.67,67.79,1247.5,35.8,8.92,17.97,22.65,33.13,52.72,68.36,98.84,0.585,3,1,2,1,1,1
2023-03-26,18.39,17.62,1022.37,126.48,533.8,17.3,0.36,0.8,1.58,1.79,2.75,4.27,6.84,0.05,0,0,0,1,0,2
2023-03-26,43.27,57.41,979.11,68.34,235.6,39.8,1.74,3.37,6.5,10.64,14.88,35.93,45.78,0.16,9,0,1,1,3,3
2023-03-26,8.51,49.85,1019.88,156.87,258.8,3.8,0.59,1.33,2.12,2.47,3.59,5.03,6.13,0.205,0,0,0,2,0,2
2023-03-27,20.35,75.56,978.13,81.31,693.8,29.0,1.03,1.63,3.52,4.95,8.11,11.13,18.46,0.297,0,0,1,1,0,2
2023-03-28,15.09,13.95,1016.31,94.21,2455.2,49.5,6.25,12.94,22.4,42.23,52.48,87.71,131.88,0.798,0,1,3,1,0,0
2023-03-28,41.13,66.13,955.67,86.77,385.4,0.3,4.78,6.25,11.41,19.16,24.91,32.06,53.53,0.276,8,0,0,2,3,2
2023-03-28,45.41,60.21,952.34,88.56,759.9,17.4,1.32,2.54,4.96,6.59,10.82,19.58,33.01,0.067,5,0,0,2,3,3
2023-03-29,35.75,61.92,961.33,99.77,2448.7,37.3,2.39,4.67,8.58,15.68,19.35,44.94,57.9,0.338,8,0,1,2,2,2
2023-03-29,34.77,62.96,990.1,142.76,572.6,47.2,1.22,2.82,5.41,6.33,7.87,16.43,28.42,0.157,0,0,1,2,1,2
2023-03-30,43.48,57.39,981.36,87.26,340.1,45.0,3.0,4.12,7.8,12.13,14.25,17.11,33.2,0.073,4,0,1,1,2,3
2023-03-31,22.11,87.92,1022.4,6.12,2029.1,21.6,3.97,9.81,16.35,21.9,24.11,53.19,113.71,0.95,0,1,1,0,0,0
2023-03-31,47.19,52.83,981.18,79.42,1503.4,28.2,1.39,2.33,3.06,4.73,8.0,17.17,36.26,0.05,7,0,0,1,3,3
2023-03-31,34.24,22.44,949.01,11.6,601.9,26.6,0.98,2.09,4.19,5.72,9.48,17.75,26.26,0.05,0,0,0,1,0,2
2023-03-31,17.89,86.07,952.09,119.0,1888.5,20.5,4.87,11.32,22.71,39.48,50.61,82.36,160.55,0.95,0,2,2,3,0,0
2023-04-01,23.75,25.55,984.98,78.63,1235.2,3.0,1.07,2.15,4.32,5.41,6.52,15.92,19.56,0.05,0,0,0,1,0,2
2023-04-01,40.53,73.43,1007.23,104.99,2299.4,25.3,3.87,6.21,12.24,20.25,25.98,64.15,79.42,0.491,3,1,1,1,2,2
2023-04-01,9.5,53.87,1005.45,92.89,522.7,5.1,0.33,0.47,0.63,1.21,1.92,3.23,5.01,0.208,0,0,0,1,0,2
2023-04-01,47.55,97.57,1019.14,48.19,1061.2,15.2,4.3,5.84,9.54,10.96,15.32,21.23,29.71,0.21,1,0,0,0,3,3
2023-04-02,37.9,37.66,1005.31,60.46,48.6,36.3,2.14,4.01,8.59,11.8,18.15,41.35,79.16,0.337,9,1,1,1,2,2
2023-04-02,6.96,39.64,1000.08,36.3,1053.9,34.2,0.25,0.4,0.84,1.01,1.66,2.14,2.67,0.146,0,0,1,0,0,2
2023-04-03,12.7,96.92,975.26,154.54,2157.6,42.4,0.09,0.15,0.29,0.53,0.79,0.99,2.08,0.371,0,0,1,2,0,2
2023-04-05,22.87,84.3,1005.84,115.93,1386.2,20.8,0.17,0.33,0.52,0.78,1.03,2.02,2.53,0.21,0,0,0,1,0,2
2023-04-05,46.07,84.28,1019.82,45.72,1054.1,31.1,0.73,1.77,2.91,4.46,7.33,17.68,23.73,0.119,2,0,1,0,2,3
2023-04-05,21.94,53.15,1027.8,53.81,1852.9,2.0,2.39,3.31,7.12,11.22,14.08,22.24,36.01,0.286,0,0,0,0,0,1
2023-04-06,12.82,70.85,1023.95,68.66,912.3,20.9,4.31,6.77,8.23,13.22,23.71,29.96,62.17,0.641,0,1,1,0,0,1
2023-04-06,41.58,49.87,1004.43,27.68,384.2,17.7,6.24,10.61,18.01,24.15,37.34,44.94,79.71,0.365,9,1,1,0,3,2
2023-04-07,21.38,29.06,1015.8,53.08,886.9,23.1,0.1,0.22,0.31,0.61,1.04,2.34,3.83,0.05,0,0,0,0,0,2
2023-04-07,47.02,90.43,974.37,83.49,1582.5,4.6,5.31,9.74,13.85,22.07,38.73,88.63,138.51,0.905,1,1,1,2,2,1
2023-04-08,14.09,67.74,964.99,85.32,1157.1,6.6,0.01,0.01,0.01,0.02,0.03,0.05,0.08,0.198,0,0,0,2,0,2
2023-04-08,13.39,74.61,981.7,75.26,2440.6,34.1,2.05,4.73,7.02,9.29,16.52,37.3,70.67,0.71,0,1,1,1,0,0
2023-04-08,34.71,88.41,941.96,101.7,1281.8,42.9,0.92,1.74,3.77,7.53,8.44,11.01,21.33,0.237,0,0,1,2,1,2
2023-04-08,7.94,65.56,1013.74,3.28,941.7,38.7,2.73,5.42,6.94,12.95,22.33,51.18,96.2,0.89,0,1,2,0,0,0
2023-04-08,38.1,71.06,1027.04,131.18,586.8,23.1,2.15,3.23,5.94,7.4,8.99,17.93,27.88,0.16,2,0,0,1,1,2
2023-04-09,44.35,43.52,942.9,55.4,1792.6,5.6,5.16,9.75,16.08,18.11,20.86,29.83,42.52,0.058,7,0,0,2,3,3
2023-04-10,39.19,88.48,942.25,131.5,1993.6,32.3,4.15,8.47,13.75,25.33,29.96,40.47,50.71,0.389,8,0,1,3,3,2
2023-04-10,33.52,89.08,1025.87,144.6,523.8,35.8,1.31,2.11,2.55,3.03,4.34,6.0,7.66,0.161,0,0,1,1,1,2
2023-04-10,31.86,85.98,946.2,33.76,1586.2,24.2,4.1,5.74,10.34,18.18,32.32,38.84,74.39,0.607,0,1,1,1,0,1
2023-04-11,45.22,62.54,967.47,28.48,336.6,39.5,6.39,9.76,12.12,21.63,31.11,57.8,78.59,0.384,6,1,2,1,3,2
2023-04-12,22.3,13.24,948.61,16.52,2156.1,15.2,1.36,2.94,5.45,7.75,13.04,21.24,30.53,0.05,0,0,0,1,0,2
2023-04-12,39.53,67.64,989.3,148.02,304.3,15.6,0.2,0.47,0.75,1.03,1.82,4.45,6.96,0.05,3,0,0,2,2,3
2023-04-13,19.67,48.38,1012.73,123.39,1397.3,26.4,0.48,1.14,2.3,4.59,6.76,10.52,20.7,0.183,0,0,0,1,0,2
2023-04-13,46.53,99.7,1025.14,109.58,1814.8,8.4,0.08,0.15,0.28,0.32,0.46,0.7,1.02,0.05,8,0,0,1,3,3
2023-04-14,27.85,97.38,989.66,84.19,863.8,21.2,0.17,0.31,0.64,0.75,1.13,2.04,4.45,0.238,0,0,0,1,0,2
2023-04-14,29.88,88.72,1021.86,69.31,1529.6,49.8,6.08,11.76,23.98,43.45,76.38,132.97,209.8,0.95,0,2,3,1,0,0
2023-04-14,23.34,39.76,997.03,53.31,1406.6,5.0,0.14,0.31,0.5,0.67,0.82,1.49,3.21,0.05,0,0,0,1,0,2
2023-04-15,19.7,82.17,1013.18,124.81,635.0,36.5,2.8,5.28,11.07,12.3,18.58,35.52,65.72,0.652,0,1,1,1,0,1
2023-04-16,6.0,84.48,1004.32,94.24,575.1,39.5,1.38,1.96,2.82,5.28,7.94,10.52,14.37,0.458,0,0,1,1,0,1
2023-04-16,16.4,19.52,1010.63,27.55,1222.2,24.3,1.97,3.7,5.58,6.53,8.27,18.72,25.32,0.102,0,0,0,0,0,2
2023-04-16,38.84,40.08,1019.14,113.6,2201.9,47.3,1.35,2.19,3.91,5.73,6.33,9.36,18.44,0.05,7,0,1,1,2,3
2023-04-16,43.25,44.21,955.03,156.79,1744.3,36.1,3.67,4.65,6.71,10.43,15.14,27.49,57.38,0.171,8,0,1,3,3,2
2023-04-16,12.54,56.21,980.85,29.78,482.4,46.0,1.79,3.9,5.8,7.19,11.83,21.05,44.75,0.454,0,0,1,1,0,1
2023-04-17,42.12,70.19,1003.81,105.05,1674.4,12.7,4.47,6.19,13.13,18.67,26.59,57.4,87.81,0.515,9,1,1,1,3,2
2023-04-17,19.86,65.72,943.22,136.78,2057.2,14.6,2.66,4.61,6.1,11.62,18.18,22.11,47.47,0.446,0,0,1,3,0,1
2023-04-18,25.05,27.44,947.52,84.09,397.2,10.9,3.13,5.25,9.68,12.16,18.13,41.59,88.77,0.479,0,1,1,2,0,0
2023-04-18,12.24,94.11,986.03,12.69,1964.2,41.7,5.74,11.94,24.47,40.15,71.18,102.55,135.14,0.95,0,2,3,1,0,0
2023-04-18,14.69,47.69,993.43,95.82,34.6,9.7,1.04,1.5,3.14,5.72,8.73,17.55,22.05,0.239,0,1,0,1,0,2
2023-04-19,15.69,90.55,983.3,123.05,1048.0,4.8,8.02,16.03,30.35,58.86,76.72,146.04,236.29,0.95,0,2,2,2,0,0
2023-04-19,42.28,39.64,1021.11,4.89,1697.3,35.1,1.36,3.03,4.09,7.52,9.22,16.93,24.01,0.05,1,0,1,0,1,3
2023-04-21,42.34,63.74,1015.63,54.74,1634.3,1.7,0.45,0.8,1.17,1.33,1.77,2.47,5.0,0.05,9,0,0,0,3,3
2023-04-21,6.94,86.21,951.15,66.16,1732.7,28.9,2.35,3.37,4.95,8.34,10.84,17.78,38.9,0.621,0,0,1,2,0,1
2023-04-22,28.41,17.2,1019.93,5.88,1546.0,17.3,1.6,2.08,3.98,6.88,10.54,12.77,24.25,0.05,0,0,0,0,0,2
2023-04-24,24.15,57.46,1020.94,124.38,2000.0,44.2,1.05,2.27,4.87,9.64,11.98,21.77,43.94,0.339,0,0,1,1,0,1
2023-04-24,34.82,25.35,1000.39,147.57,1284.6,7.9,0.65,1.35,1.86,2.75,4.69,9.97,13.33,0.05,0,0,0,2,0,3
2023-04-24,27.33,47.34,956.19,24.48,2443.6,11.8,0.75,1.41,1.81,1.99,3.23,8.04,15.83,0.069,0,0,0,1,0,2
2023-04-24,25.02,88.1,1008.76,7.48,834.5,15.4,2.57,4.94,6.15,7.96,9.62,22.98,27.75,0.375,0,0,0,0,0,1
2023-04-25,19.28,64.69,956.96,118.04,1583.7,32.4,0.45,0.74,1.45,1.9,3.1,5.83,9.78,0.196,0,0,1,2,0,2
2023-04-25,26.52,18.2,995.34,47.79,2060.8,7.4,5.6,8.28,15.3,22.42,32.47,53.46,90.79,0.431,0,1,1,1,0,1
2023-04-25,36.08,86.16,979.04,79.48,708.3,20.9,0.57,0.81,1.66,2.99,4.93,10.86,22.74,0.222,3,0,0,1,1,2
2023-04-25,6.69,61.24,999.05,122.12,2265.3,49.2,5.8,8.1,13.66,16.27,22.95,48.66,83.85,0.798,0,1,2,2,0,0
2023-04-25,33.85,73.41,1004.65,27.44,504.2,29.9,0.53,1.29,2.56,4.42,4.99,6.79,12.79,0.114,0,0,0,0,1,2
2023-04-27,17.18,79.06,989.15,136.38,794.0,3.3,5.38,13.05,23.95,45.87,55.46,132.08,262.05,0.95,0,2,2,2,0,0
2023-04-27,43.51,41.07,981.11,7.73,260.4,41.0,2.71,4.74,7.65,13.97,18.96,39.46,75.69,0.275,4,1,1,0,2,2
2023-04-28,43.32,10.74,1011.42,38.5,32.0,47.7,0.58,0.86,1.15,1.28,1.51,3.48,6.49,0.05,2,0,1,0,1,3
2023-04-28,19.26,85.43,984.26,102.67,1590.8,18.4,0.28,0.52,1.0,1.4,2.23,2.86,4.76,0.266,0,0,0,1,0,2
2023-04-28,35.38,67.54,948.36,134.3,1660.9,16.9,1.82,2.56,3.61,6.92,12.29,20.82,41.92,0.263,2,0,0,3,1,2
2023-04-29,38.35,87.64,1026.09,113.1,753.8,35.8,2.4,4.62,9.64,18.89,33.17,48.93,75.07,0.555,2,1,2,1,2,1
2023-04-29,19.86,86.9,978.32,126.99,1974.2,40.9,0.87,1.9,2.59,5.16,6.3,13.37,21.56,0.38,0,0,1,2,0,1
2023-04-30,26.16,40.68,946.91,124.18,1864.9,13.5,2.69,5.39,8.22,15.84,24.35,50.16,61.78,0.354,0,0,1,3,0,1
2023-04-30,28.03,74.88,1000.62,25.74,1350.0,49.7,0.09,0.14,0.24,0.32,0.56,1.02,1.71,0.106,0,0,1,0,0,2
2023-05-01,31.09,13.91,957.16,124.7,2201.1,47.8,0.79,1.21,2.22,3.09,4.37,7.1,11.59,0.05,0,0,1,2,0,2
2023-05-01,24.9,74.85,946.6,133.94,1487.7,1.4,5.48,6.78,14.72,27.26,30.56,75.26,97.88,0.778,0,1,1,3,0,0
2023-05-02,47.95,60.39,1016.03,15.09,1415.4,17.3,1.34,2.11,3.1,4.55,7.17,13.9,28.85,0.05,1,0,0,0,2,3
2023-05-02,16.07,59.34,1017.13,157.21,368.6,46.4,6.64,8.37,10.24,18.29,26.66,40.44,67.43,0.586,0,1,2,2,0,1
2023-05-03,43.98,67.3,962.89,21.75,362.5,2.5,2.85,4.49,8.43,13.59,19.9,45.66,74.26,0.392,8,1,0,1,3,2
2023-05-03,29.66,45.64,1027.48,157.41,1334.9,46.8,1.63,3.51,5.14,6.36,11.03,17.34,33.92,0.158,0,0,1,2,0,2
2023-05-03,22.6,48.1,964.34,117.32,1243.6,21.4,5.95,7.16,12.06,14.7,20.95,29.38,51.95,0.361,0,0,1,2,0,1
2023-05-04,40.01,60.68,987.13,65.95,202.9,39.8,0.77,1.62,2.55,3.09,4.98,10.97,17.98,0.05,9,0,1,1,3,3
2023-05-04,36.87,48.49,1021.64,129.05,1011.7,38.7,0.84,1.69,2.57,4.65,5.27,10.54,19.0,0.05,4,0,1,1,1,3
2023-05-05,7.17,98.77,1019.73,23.59,734.7,33.7,0.94,1.69,2.39,3.64,5.19,11.25,19.74,0.554,0,0,1,0,0,1
2023-05-06,30.83,12.74,978.43,138.37,480.8,23.2,1.73,2.83,4.41,6.25,9.0,21.06,39.72,0.05,0,0,0,2,0,2
2023-05-06,27.38,27.37,955.78,140.32,944.0,40.0,6.2,11.95,22.36,37.06,44.52,87.16,107.79,0.582,0,1,2,3,0,0
2023-05-07,31.08,18.14,946.15,7.09,1180.8,43.5,0.78,1.11,2.23,4.01,4.77,11.34,16.87,0.05,0,0,1,1,0,2
2023-05-07,17.54,41.95,1017.6,122.84,1557.8,4.9,2.25,4.39,8.04,14.55,18.37,23.4,45.32,0.336,0,0,0,1,0,1
2023-05-08,21.53,93.97,958.34,3.49,2247.2,32.5,1.07,1.88,4.06,5.25,7.15,10.74,15.51,0.358,0,0,1,1,0,1
2023-05-08,10.07,39.91,967.05,144.21,2329.9,23.9,1.7,2.38,3.28,6.19,10.06,16.47,24.01,0.259,0,0,1,2,0,2
2023-05-09,13.4,33.81,985.29,136.76,2426.0,38.7,1.9,2.98,6.2,11.47,18.62,32.27,43.82,0.327,0,0,1,2,0,1
2023-05-10,8.59,50.53,994.77,106.08,778.3,16.7,0.53,0.98,1.45,1.92,2.75,3.92,8.3,0.222,0,0,0,1,0,2
2023-05-10,7.03,88.75,995.63,56.83,1291.3,24.4,2.5,5.58,9.53,14.25,21.18,42.57,92.5,0.95,0,1,1,1,0,0
2023-05-10,10.72,48.16,983.33,122.99,1065.2,34.5,1.68,3.68,6.85,7.54,12.82,23.13,28.75,0.325,0,0,1,2,0,1
2023-05-10,37.76,52.18,959.71,10.96,191.6,26.5,3.66,5.13,7.9,14.6,16.5,24.8,53.37,0.239,8,1,1,1,2,2
2023-05-12,14.86,76.31,956.04,33.09,1830.6,7.1,4.54,7.44,16.25,32.01,45.91,111.75,179.09,0.95,0,2,2,1,0,0
2023-05-13,16.78,52.77,1016.98,15.73,88.4,43.8,2.72,5.09,8.93,14.94,20.77,50.6,80.61,0.633,0,1,2,0,0,0
2023-05-13,39.68,41.56,940.91,121.61,1256.8,40.7,4.18,8.34,17.09,32.31,39.99,91.38,183.23,0.95,1,2,2,3,1,0
2023-05-14,29.0,25.03,1004.78,34.72,776.3,33.7,7.45,13.42,27.55,37.06,56.12,104.66,213.72,0.95,0,2,2,1,0,0
2023-05-15,28.4,34.17,942.61,103.64,659.2,19.8,2.83,6.94,10.18,13.23,18.84,27.98,41.55,0.164,0,0,0,2,0,2
2023-05-15,11.74,61.37,965.91,31.9,1606.6,21.1,0.2,0.44,0.95,1.46,1.84,4.35,6.33,0.232,0,0,0,1,0,2
2023-05-16,35.3,12.7,992.43,121.6,1885.6,27.7,3.29,6.52,12.6,15.15,23.94,47.34,82.85,0.263,2,0,1,2,0,1
2023-05-16,11.1,74.08,1019.25,73.41,1905.7,20.6,2.02,4.1,5.32,10.36,15.05,20.79,38.09,0.513,0,0,1,1,0,1
2023-05-17,42.28,59.09,1028.24,26.78,1283.4,45.8,0.58,1.4,3.06,4.61,5.81,7.96,17.39,0.05,5,0,1,0,2,3
2023-05-17,9.06,94.2,973.3,101.76,112.1,43.4,13.51,28.34,38.04,68.94,109.51,258.5,358.2,0.95,0,3,3,2,0,0
2023-05-17,30.63,74.34,978.62,133.75,310.8,47.8,2.02,5.01,10.74,20.38,28.95,38.66,53.46,0.422,0,1,2,2,0,1
